sha,authorM,comments,merged
97c3c633a7ff0d991cdc1db5812bedb17a4260ac,neu,neu,True
ca86dbee72720f03f5f27f73d1930ed7c09978a7,neu,neu,True
35bb0c904c978d904c9c043a76c409d079f90bcf,neu,neu,False
8d6048feb4ea1cb6d4a15bfc92aa91f4d6f7b613,neu,neu,True
a3742e3c2935aae66eb710b9a3ec7e1d51d9a0e2,neu,neu,False
8bb2f9e7dd318998e242208c03a21e91d15b2ce2,neu,neu,True
7938490cca187a06fd5e6c691f75fd7c81019873,neu,neu,False
cc882e164782d29e341f7de805aa060d878b711a,neu,neu,False
68dd3dde59b0a339819407cfdf0c465809092e75,neu,neu,True
5f32e3c51c95cb90406dba96e6f37c9947d565d5,neu,neu,False
c20626318d379e19228432f2822a1716801ebf3d,neu,neu,False
c7384bc87d9d33efddb228acbeb7eeba49adefcb,neu,neu,False
85dd13a378835f63cf39fe9603d35357e704eeec,neu,neu,False
8e11dee0e374688485b98b0c41f06dc5ab3b0c54,neu,neu,False
dc8987db9645ee581d4e3754c84c320c6664ed03,neu,neu,False
a6d26b246f78066d5dcd01959fc46c594da40741,neu,neu,True
829ab07880c326837b334088df45d1d518e1ebd3,neu,neu,False
e64cb4c8814314682cd6fa7d88797f23873f221a,pos,neu,False
85e6b42b07859dff2a206900bb3e818a3cd2958d,neu,neu,False
1ec9edfdf251a457eb3cb2742a7c645d029a77c0,neu,neu,False
44fd78ce46f6ea68f30b91cbddf870dda41a9c40,neu,neu,False
a895a3e3ded87aeb80ae7c5983e8572f0b95d2dc,neu,neu,True
33d84f9e3e0e0b7923fe489e18bc8b8b357af8cc,neu,neu,False
957fce0e609c5223d6b5dc1ca58e031b80d9852e,neu,neu,False
835c707a65e345c3f040c8dd15f1ea1bbe62b3e9,neu,neu,False
b273c3ff388d53726cf5b1fba5fdfcf84f63c934,neu,neu,False
676bc43f4a376e7a812bdcd4c962d55561a0e1a6,neu,neu,False
8e5481b5d569966b122bda0dfc63816e47feed48,neu,neu,True
07da0ae2174eb411d40ef2c50571e858f437bc06,neu,neu,False
327c98c3b29c2860350ee07e40f635a156cf379b,neu,neu,False
b7889a2adb35c4be5a37d1db708356ed23cfea60,neu,neu,False
deacda6113327c3ce6cd0745d06f719dfed08911,neu,neu,False
fd5406aab0cdfb4e2fd113f7cc20278c6fecb661,neu,neu,False
,neu,neu,False
818e53643af105ccd18191e563ddb0f98759e5c7,neu,neu,False
3e11399aa76c5512e8062a3dc70de427915435ab,neu,neu,False
e0918dd9e2607d0f28f1965c942a1a3ee4131916,neu,neu,True
1615b7c48ce4b0a344bbc08d3ae3defb58cc8163,pos,neu,False
d45fcd29a752d10c35e34ef273c057d2feebb6a5,neu,neu,False
fcb5a75df0981c905ff92879e19ebe5c613ddd98,neu,neu,False
67c6a6341b243d9002658098b6552c583613aae5,neu,neu,False
58855899fe8fea6ec812fa82e18f6d18adabdfa8,neu,neu,False
5797b8a743bfb0c725d4edc5231b61b6dee85671,neu,neu,True
60e26f67159275ee1de701ae5fa9bd08587f220a,neu,neu,False
c08e92268c54d67df926186594a6e8a318b9a2a4,neu,neu,True
3b353a933c6de6be07afd6c4743f5a35032389b5,neu,neu,True
ab36f8e162d648423a68315edc18762be77b84c2,neu,neu,False
57d80150469e9e5aeb7faaa064cb40cd050a96a4,neu,neu,False
c1fa2237ee9202de57f8fd447efd80b97c464607,neu,neu,False
94325fde3e6d2c9e7ab5d970a67088aab925103e,neu,neu,False
9a6e009e084928df91b1c0d53ea7fe9ac4c44e0d,neu,neu,False
81837976157a797caddf9d7a6e945767fdb37ff8,neu,pos,False
f7eed861f9b3404dbe2bcc56022165b347ddbd2c,neu,neu,False
48ea0be695164b0b668a654ad1359a06247ff755,neu,neu,False
f527557ba1096ddc24a2746b05a100dcc8b8a762,neu,neu,False
60c698764b5446d132bde7f3b6f7c48928132c2e,neu,neu,False
92b0f8aa8fe2ece1462f14ead44b2aaf1fbca8ad,neu,neu,True
03faba70e7ca07c3bb59c83233680c9391ea533e,neu,neu,False
21824a6dd399f59ef392217ff90a350e53931969,neu,neu,False
,neu,neu,True
f65335e1ae67676aa059aa791e7227b54b522b3c,pos,neu,False
b2b2c2d5a61a5339792f0ba47ba7536b6ea86477,neu,neu,False
6657008bbc39fd0f3058ff411b2c22965ef08d3a,neu,neu,True
5abb139a0e351a29e3cc20970b41da7bfeab9033,neu,neu,False
bb32c2d350747c5a77628af9ec9364e4a15c4ac3,neu,neu,True
a04ad650302ed5cbad9e1748b115da80f1604d66,neu,neu,False
fafbbf697dd4575f91c388c311ebefb154b8fe33,neu,neu,True
6a0b845ff970cfdd72a7abe0abc51fcc141f3867,neu,neu,False
e1eba8f5c88a733c05a57bc0110e16b0b0064d56,neu,neu,True
25d8fbfd93255c4882712b49456a3973b02d10c7,neu,neu,False
0b382bbc9f8ab3ff3ed92cbf18df1ed78429babe,neg,neu,False
480137d31da157d681ef904390ddde087ae9f101,neu,neu,False
357d40a6d773700ccd80c208b2625944bb0bbd3d,neu,neu,False
,neu,neu,False
79fff4aa3c28cf7a2666d174c6a7310bd7ac5beb,neu,neu,True
9dd5d8a38c681bace92966217ff042ee8b12c4b5,neu,neu,False
8ac37501c360b5b8d1b05ca90060ca211659846e,neu,neu,False
