sha,authorM,comments,merged
bba537a7bebe11be4b1e4a7e126a34cd27b73678,neu,neu,True
2c0d756ad942ee19c4f6dd18c9769b6649c2d15f,neu,neu,True
3b373a3d4d45fe8000e808556ba5181e3bee012c,neu,neu,False
babc6a1528e2f7d777d81a972f2d50c58381f45e,neu,neu,True
648c9cccca0465f0b0dca5f7c9c5faf1a83487ec,neu,neu,False
90d0018fd5023a2029e13ea74df22cbc0d938b49,neu,neu,True
9d7f2fe4761fb655235edd1281037c38a7968f3c,neu,neu,False
eb5a63b8b0383ecd3098a674b8f14ee355f60b1b,neu,neu,False
d0363354e21d103b57930cac87d5b5ae98d32b9b,neu,neu,False
ccaf3dbc5ad2df867fe05fa5291d62cf2bc377d2,neu,neu,True
79546799af8b6303e681c48aba76adb6d4274da7,neu,neu,True
6df63465b9b4ae409cad2303ec2476c6c479284c,neu,neu,True
